Year;WMI;Brand;ModelName;distinct_users;distinct_requests
2015;jn8;NOT FOUND;NOT FOUND;2;4
2015;jnb;NOT FOUND;NOT FOUND;7;15
2015;jnf;NOT FOUND;NOT FOUND;1;1
2015;JNI;INFINITI;QX80/QX56;1;1
2015;Jni;NISSAN;MAXIMA;1;1
2015;jni;NISSAN;PATROL;1;1
2015;jni;NISSAN;SUNNY/SENTRA;1;1
2015;jni;NISSAN;X-TRAIL;2;3
2015;jni;NOT FOUND;NOT FOUND;2;2
2015;jnj;NOT FOUND;NOT FOUND;1;1
2015;jnk;INFINITI;G35;3;4
2015;jnk;INFINITI;I30/I35;6;9
2015;JNK;INFINITI;Q40/G SEDAN;3;3
2015;jnk;INFINITI;QX50/EX;2;4
2015;JNK;NOT FOUND;NOT FOUND;1;1
2015;JNL;NOT FOUND;NOT FOUND;3;4
2015;jnr;INFINITI;FX35/45;27;42
2015;JNR;INFINITI;QX4;4;17
2015;jnr;INFINITI;QX50/EX;1;1
2015;JNR;INFINITI;QX70/FX;6;7
2015;jnr;NOT FOUND;NOT FOUND;3;5
2015;jnx;NOT FOUND;NOT FOUND;1;1
2015;jny;NOT FOUND;NOT FOUND;1;1
2015;JNZ;NOT FOUND;NOT FOUND;2;2
2015;jpe;NOT FOUND;NOT FOUND;1;1
2015;js1;NOT FOUND;NOT FOUND;1;2
2015;js2;SUZUKI;Aerio;4;13
2015;js2;SUZUKI;SX4;4;10
2015;js3;NOT FOUND;NOT FOUND;2;2
2015;JS3;SUZUKI;Grand Vitara;44;81
2015;JS3;SUZUKI;Grand Vitara XL-7;28;45
2015;JS3;SUZUKI;Vitara/Sidekick;1;2
2015;jsa;NOT FOUND;NOT FOUND;5;10
2015;jsa;SUZUKI;Baleno/Esteem;2;3
2015;JSA;SUZUKI;Grand Vitara;66;122
2015;jsa;SUZUKI;Grand Vitara XL-7;8;15
2015;jsa;SUZUKI;Jimny;4;7
2015;Jsa;SUZUKI;Kizashi;1;1
2015;jsa;SUZUKI;Liana;8;12
2015;jsa;SUZUKI;Samurai/SJ;2;3
2015;JSA;SUZUKI;Swift;4;6
2015;jsa;SUZUKI;SX4;4;5
2015;jsa;SUZUKI;Vitara/Sidekick;14;28
2015;JT1;LEXUS;LEXUS GS300;2;2
2015;JT1;LEXUS;LEXUS GS300/430;27;49
2015;JT1;LEXUS;LEXUS LS400;1;1
2015;Jt1;NOT FOUND;NOT FOUND;7;7
2015;JT1;TOYOTA;CAMRY;36;67
2015;JT1;TOYOTA;CAMRY (SED);20;32
2015;jt1;TOYOTA;CARINA 2;5;6
2015;jt1;TOYOTA;CARINA E SED/LB;21;25
2015;jt1;TOYOTA;CARINA E WG;9;15
2015;JT1;TOYOTA;CELICA;1;1
2015;jt1;TOYOTA;COROLLA HB;1;1
2015;jt1;TOYOTA;COROLLA HB/LB;16;32
2015;jt1;TOYOTA;COROLLA SED/LB;2;2
2015;jt1;TOYOTA;COROLLA SED/LB/WG;6;9
2015;JT1;TOYOTA;COROLLA SED/WG;9;16
2015;JT1;TOYOTA;CORONA/CARINA 2;1;1
2015;jt1;TOYOTA;HIACE VAN,COMMUTER;10;16
2015;jt1;TOYOTA;HIACE/HIACE S.B.V;2;5
2015;jt1;TOYOTA;HILUX;6;7
2015;JT1;TOYOTA;LAND CRUISER;4;5
2015;jt1;TOYOTA;LAND CRUISER 100;6;17
2015;jt1;TOYOTA;LAND CRUISER 90;9;16
2015;jt1;TOYOTA;MODEL-F;1;1
2015;jt1;TOYOTA;PICNIC;10;19
2015;jt1;TOYOTA;PREVIA;23;45
2015;jt1;TOYOTA;RAV4;15;25
2015;JT1;TOYOTA;STARLET;1;1
2015;JT2;TOYOTA;CAMRY;25;45
2015;JT2;TOYOTA;PASEO;1;1
2015;jt2;TOYOTA;PRIUS;1;1
2015;JT3;NOT FOUND;NOT FOUND;4;4
2015;jt3;TOYOTA;4RUNNER;13;20
2015;jt3;TOYOTA;4-RUNNER TRUCK;3;3
2015;JT3;TOYOTA;LAND CRUISER;2;2
2015;JT3;TOYOTA;LAND CRUISER 100;9;10
2015;JT3;TOYOTA;LAND CRUISER 90;1;1
2015;jt3;TOYOTA;PREVIA;1;1
2015;JT3;TOYOTA;RAV4;13;20
2015;JT5;NOT FOUND;NOT FOUND;2;5
2015;jt6;LEXUS;LEXUS LX450;2;2
2015;jt6;LEXUS;LEXUS LX470;16;24
2015;jt6;LEXUS;LEXUS RX300;48;85
2015;jt6;NOT FOUND;NOT FOUND;2;4
2015;jt7;TOYOTA;LAND CRUISER 100;2;3
2015;JT8;LEXUS;LEXUS ES300;6;6
2015;jt8;LEXUS;LEXUS GS300/400/430;36;77
2015;JT8;NOT FOUND;NOT FOUND;1;1
2015;jtb;LEXUS;LEXUS LX470;4;5
2015;jtb;NOT FOUND;NOT FOUND;7;13
2015;JTB;TOYOTA;HIACE VAN,COMMUTER;1;2
2015;jtb;TOYOTA;LAND CRUISER;1;1
2015;JTB;TOYOTA;LAND CRUISER 100;1;4
2015;JTB;TOYOTA;LAND CRUISER 90;8;10
2015;Jtb;TOYOTA;RAV4;2;4
2015;jtd;LEXUS;LEXUS IS200/300;6;9
2015;jtd;NOT FOUND;NOT FOUND;7;10
2015;jtd;TOYOTA;AYGO;3;3
2015;JTD;TOYOTA;CAMRY;69;123
2015;JTD;TOYOTA;CELICA;3;5
2015;jtd;TOYOTA;COROLLA;14;23
2015;jtd;TOYOTA;COROLLA HB;3;3
2015;jtd;TOYOTA;COROLLA SED/WG;24;51
2015;JTD;TOYOTA;COROLLA VERSO;5;7
2015;jtd;TOYOTA;COROLLA/ALTIS SED/WG;15;30
2015;jtd;TOYOTA;ECHO;1;1
2015;JTD;TOYOTA;PRIUS;5;5
2015;jtd;TOYOTA;YARIS;47;89
2015;jtd;TOYOTA;YARIS/ECHO VERSO;1;1
2015;JTE;NOT FOUND;NOT FOUND;20;34
2015;jte;TOYOTA;4RUNNER;40;112
2015;jte;TOYOTA;FJ CRUISER;9;12
2015;JTE;TOYOTA;HIGHLANDER;72;176
2015;jte;TOYOTA;HIGHLANDER HV;3;3
2015;jte;TOYOTA;HIGHLANDER/KLUGER;33;49
2015;jte;TOYOTA;LAND CRUISER 100;88;181
2015;JTE;TOYOTA;LAND CRUISER 90;4;10
2015;JTE;TOYOTA;LAND CRUISER PRADO;175;386
2015;jte;TOYOTA;PICNIC/AVENSIS VERSO;12;16
2015;jte;TOYOTA;PREVIA/TARAGO;13;43
2015;jte;TOYOTA;RAV4;88;149
2015;jtf;TOYOTA;HIACE;26;46
2015;JTF;TOYOTA;HILUX;5;9
2015;JTF;TOYOTA;LAND CRUISER;1;1
2015;jtg;NOT FOUND;NOT FOUND;4;4
2015;JTG;TOYOTA;COASTER;13;23
2015;jtg;TOYOTA;HIACE;18;32
2015;jtg;TOYOTA;LAND CRUISER;4;6
2015;jtg;TOYOTA;LAND CRUISER 100;2;2
2015;jtg;TOYOTA;LAND CRUISER PRADO;1;1
2015;jth;LEXUS;LEXUS ES2##/350/300H;1;1
2015;jth;LEXUS;LEXUS ES240/350;4;5
2015;JTH;LEXUS;LEXUS ES300;3;4
2015;jth;LEXUS;LEXUS ES300/330;52;91
2015;jth;LEXUS;LEXUS ES350;17;20
2015;jth;LEXUS;LEXUS GS SERIES;43;94
2015;jth;LEXUS;LEXUS GS30/35/43/460;33;59
2015;JTH;LEXUS;LEXUS GS450H;3;3
2015;JTH;LEXUS;LEXUS IS2###/3###;2;4
2015;jth;LEXUS;LEXUS IS250/300;1;5
2015;jth;LEXUS;LEXUS IS250/350;8;13
2015;jth;LEXUS;LEXUS IS250/350/2##D;5;7
2015;jth;LEXUS;LEXUS IS300;2;3
2015;jth;LEXUS;LEXUS LS430;3;6
2015;JTH;LEXUS;LEXUS LS460/460L;12;24
2015;jth;LEXUS;LEXUS LS600H/600HL;2;4
2015;jth;LEXUS;LEXUS SC430;1;1
2015;JTH;NOT FOUND;NOT FOUND;8;10
2015;jti;NOT FOUND;NOT FOUND;1;1
2015;JTI;TOYOTA;CAMRY;1;1
2015;jtj;LEXUS;LEXUS GX400/460;1;1
2015;JTJ;LEXUS;LEXUS GX460;5;9
2015;jtj;LEXUS;LEXUS GX470;26;46
2015;jtj;LEXUS;LEXUS LX450D/460/570;4;4
2015;jtj;LEXUS;LEXUS LX450D/570;9;11
2015;jtj;LEXUS;LEXUS LX470;36;63
2015;jtj;LEXUS;LEXUS LX570;12;21
2015;jtj;LEXUS;LEXUS NX SERIES;3;4
2015;jtj;LEXUS;LEXUS RX270/350/450H;5;5
2015;jtj;LEXUS;LEXUS RX300;44;68
2015;jtj;LEXUS;LEXUS RX300/330/350;43;67
2015;JTJ;LEXUS;LEXUS RX330/350;32;55
2015;jtj;LEXUS;LEXUS RX350/450H;3;3
2015;jtj;LEXUS;LEXUS RX400H;9;12
2015;JTJ;NOT FOUND;NOT FOUND;5;6
2015;jtk;TOYOTA;SCION XD;5;7
2015;JTL;NOT FOUND;NOT FOUND;1;1
2015;JTM;NOT FOUND;NOT FOUND;8;16
2015;jtm;TOYOTA;LAND CRUISER;76;113
2015;JTM;TOYOTA;RAV4;119;254
2015;jtn;NOT FOUND;NOT FOUND;8;19
2015;jtn;TOYOTA;ALPHARD/VELLFIRE/HV;1;1
2015;jtn;TOYOTA;AURIS/COROLLA;1;1
2015;JTN;TOYOTA;CAMRY;71;140
2015;Jtn;TOYOTA;CAMRY/HYBRID;24;46
2015;jtn;TOYOTA;COROLLA SED;101;242
2015;JTN;TOYOTA;PREVIA/TARAGO;1;1
2015;JTQ;NOT FOUND;NOT FOUND;1;1
2015;JTR;NOT FOUND;NOT FOUND;1;1
2015;jtt;NOT FOUND;NOT FOUND;3;3
2015;JTV;NOT FOUND;NOT FOUND;2;3
2015;KAN;NOT FOUND;NOT FOUND;1;2
2015;kba;NOT FOUND;NOT FOUND;1;1
2015;KHA;NOT FOUND;NOT FOUND;7;10
2015;KHH;NOT FOUND;NOT FOUND;1;2
2015;khl;NOT FOUND;NOT FOUND;1;1
2015;khm;NOT FOUND;NOT FOUND;2;2
2015;KI1;NOT FOUND;NOT FOUND;1;1
2015;kl1;CHEVROLET;Captiva;6;10
2015;kl1;CHEVROLET;Captiva (C100);16;27
2015;KL1;CHEVROLET;CRUZE Notchback (J300);11;15
2015;KL1;CHEVROLET;J03 - LACETTI + NUBIRA + OPTRA (J200) [EUR];35;94
2015;KL1;CHEVROLET;T02 - KALOS + AVEO (T200) [EUR];6;14
2015;kl1;CHEVROLET;T06 - AVEO (T250/T255) [EUR];20;42
2015;kl1;CHEVROLET;T06 - Aveo (T250/T255) [GEN];1;1
2015;KL1;CHEVROLET;U00 - TACUMA + REZZO (U100) [EUR];1;1
2015;kl1;CHEVROLET;V06 - EPICA (V250) [EUR];15;37
2015;kl1;CHEVROLET;V06 - Epica (V250) [GEN];2;2
2015;kl1;CHEVROLET;V99 - EVANDA (V200) [EUR];1;1
2015;kl1;NOT FOUND;NOT FOUND;238;543
2015;KL2;NOT FOUND;NOT FOUND;1;1
2015;KL5;NOT FOUND;NOT FOUND;3;5
2015;KL5;SUZUKI;Forenza/Reno;2;7
2015;kla;CHEVROLET;J97 - NUBIRA (J100) [EUR];2;2
2015;KLA;CHEVROLET;V97 - LEGANZA (V100) [EUR];1;2
2015;kla;NOT FOUND;NOT FOUND;42;68
2015;kli;NOT FOUND;NOT FOUND;1;1
2015;kly;NOT FOUND;NOT FOUND;23;37
2015;km3;NOT FOUND;NOT FOUND;1;2
2015;km4;NOT FOUND;NOT FOUND;1;2
2015;KM8;HYUNDAI;SANTA FE 00 (2001-2006);11;18
2015;km8;HYUNDAI;TUCSON 04: -OCT.30.2006 (2004-);1;1
2015;KM8;HYUNDAI;TUCSON 10 (2010-2013);2;13
2015;km8;NOT FOUND;NOT FOUND;1;1
2015;kma;NOT FOUND;NOT FOUND;1;1
2015;KMC;NOT FOUND;NOT FOUND;1;2
2015;KME;NOT FOUND;NOT FOUND;1;1
2015;kmf;HYUNDAI;Grand Starex;1;1
2015;kmf;HYUNDAI;H-1 07;2;9
2015;kmf;HYUNDAI;H-100 04(TRUCK): NOV.2006-;6;8
2015;KMF;HYUNDAI;Porter II;3;9
2015;KMF;HYUNDAI;Starex;1;1
2015;kmf;NOT FOUND;NOT FOUND;6;6
2015;kmg;NOT FOUND;NOT FOUND;1;1
2015;kmh;HYUNDAI;Accent;6;9
2015;kmh;HYUNDAI;ACCENT 00 (2000-2005);5;5
2015;kmh;HYUNDAI;ACCENT 95 (1995-1999);1;1
2015;KMH;HYUNDAI;ACCENT/PONY 95 (1995-1999);2;2
2015;KMH;HYUNDAI;ACCENT/VERNA 00 (1999-);4;5
2015;kmh;HYUNDAI;Atos;1;3
2015;KMH;HYUNDAI;Avante;27;45
2015;kmh;HYUNDAI;AZERA 11 (2011-2014);7;8
2015;kmh;HYUNDAI;Click;5;7
2015;KMH;HYUNDAI;COUPE 07: SEP.2006- (2007-);1;1
2015;KMH;HYUNDAI;COUPE 97 (1996-2000);1;2
2015;kmh;HYUNDAI;ELANTRA 00 (2001-);6;12
2015;kmh;HYUNDAI;ELANTRA 06: NOV.2006-;7;8
2015;kmh;HYUNDAI;ELANTRA 11;18;27
2015;kmh;HYUNDAI;ELANTRA 14;31;64
2015;kmh;HYUNDAI;ELANTRA/LANTRA 00 (2000-);7;13
2015;kmh;HYUNDAI;ELANTRA/LANTRA 91 (1990-1995);1;1
2015;KMH;HYUNDAI;ELANTRA/LANTRA 96 (1996-2000);2;3
2015;kmh;HYUNDAI;GENESIS 14 (2013-2016);1;5
2015;kmh;HYUNDAI;GETZ 02: -OCT.2006 (2002-);21;42
2015;kmh;HYUNDAI;GETZ 06: NOV.2006- (2006-);24;39
2015;kmh;HYUNDAI;GRAND SANTA FE 13 (2013-2016);1;1
2015;kmh;HYUNDAI;Grandeur TG;5;6
2015;kmh;HYUNDAI;Grandeur XG;2;2
2015;KMH;HYUNDAI;H-1 07;2;6
2015;kmh;HYUNDAI;i30;2;3
2015;kmh;HYUNDAI;i30 12 (2012-2015);2;4
2015;kmh;HYUNDAI;IX35/TUCSON 10;23;50
2015;KMH;HYUNDAI;IX35/TUCSON 14;6;7
2015;kmh;HYUNDAI;Lavita;5;6
2015;KMH;HYUNDAI;MATRIX 01: -OCT.2006 (2001-);4;5
2015;KMH;HYUNDAI;Santa Fe;9;12
2015;kmh;HYUNDAI;SANTA FE 00 (2000-);14;23
2015;KMH;HYUNDAI;SANTA FE 06: -SEP.2006 (2006-);5;6
2015;kmh;HYUNDAI;SANTA FE 06: SEP.2006- (2006-);19;32
2015;kmh;HYUNDAI;SANTA FE 10;7;15
2015;kmh;HYUNDAI;SANTA FE 12;12;29
2015;kmh;HYUNDAI;Sonata;12;15
2015;kmh;HYUNDAI;SONATA 02 (2002-);7;8
2015;kmh;HYUNDAI;SONATA 02 (2002-2005);1;2
2015;KMH;HYUNDAI;SONATA 02 (RUSSIA) (2004-);1;7
2015;kmh;HYUNDAI;SONATA 04: -SEP.2006 (2004-);10;11
2015;kmh;HYUNDAI;SONATA 04: SEP.2006- (2004-);1;2
2015;kmh;HYUNDAI;SONATA 04: SEP.2006- (2004-2007);5;5
2015;kmh;HYUNDAI;SONATA 08 (2008-);1;1
2015;KMH;HYUNDAI;SONATA 10 (2010-2014);2;2
2015;KMH;HYUNDAI;SONATA 14 (2014-2017);1;4
2015;KMH;HYUNDAI;SONATA 94 (1994-1998);5;7
2015;kmh;HYUNDAI;SONATA 99 (1999-2001);2;2
2015;KMH;HYUNDAI;Sonata EF;19;44
2015;kmh;HYUNDAI;Sonata NF;16;26
2015;kmh;HYUNDAI;Sonata YF;19;29
2015;kmh;HYUNDAI;SONATA/I45 10 (2010-2014);12;23
2015;kmh;HYUNDAI;Starex;9;32
2015;kmh;HYUNDAI;Terracan;4;10
2015;kmh;HYUNDAI;TERRACAN (2001-);3;11
2015;kmh;HYUNDAI;Tiburon;4;9
2015;KMH;HYUNDAI;TIBURON 03 (2003-);1;1
2015;KMH;HYUNDAI;TRAJET 04: -OCT.2006 (2000-);3;4
2015;kmh;HYUNDAI;Trajet XG;1;2
2015;KMH;HYUNDAI;Tucson;1;4
2015;KMH;HYUNDAI;TUCSON 04: NOV.2006-;13;20
2015;kmh;HYUNDAI;TUCSON 04: -OCT.2006 (2004-);11;18
2015;KMH;HYUNDAI;Tuscani;2;4
2015;kmh;HYUNDAI;VELOSTER 11 (2011-2014);2;2
2015;kmh;HYUNDAI;VERACRUZ 07: OCT.2006- (2007-2013);3;3
2015;KMH;NOT FOUND;NOT FOUND;39;89
2015;kmj;HYUNDAI;Grand Starex;22;33
2015;KMJ;HYUNDAI;H-1 02: -SEP.2006 (2001-);2;2
2015;kmj;HYUNDAI;H-1 04: SEP.2006- (2004-);1;1
2015;KMJ;HYUNDAI;H-1 07;21;31
2015;KMJ;HYUNDAI;H100 94 (MINI BUS) (1993-);1;1
2015;kmj;HYUNDAI;Starex;3;5
2015;KMJ;NOT FOUND;NOT FOUND;16;28
2015;kml;NOT FOUND;NOT FOUND;1;1
2015;kmn;NOT FOUND;NOT FOUND;2;11
2015;KMX;HYUNDAI;Galloper;4;6
2015;KMX;HYUNDAI;GALLOPER II/INNOVATION 00 (2000-2003);2;7
2015;kmx;HYUNDAI;SANTAMO 98 (1998-2002);5;10
2015;KMX;KIA;Joice;5;6
2015;kmx;NOT FOUND;NOT FOUND;3;3
2015;KMY;HYUNDAI;Galloper;1;1
2015;kmy;HYUNDAI;Santamo;1;1
2015;KMY;NOT FOUND;NOT FOUND;1;2
2015;KN2;NOT FOUND;NOT FOUND;2;2
2015;kn3;KIA;Bongo Frontier;2;3
2015;KN3;KIA;Bongo III;3;5
2015;kn3;KIA;Frontier;1;1
2015;KN3;KIA;Retona;2;2
2015;KN3;NOT FOUND;NOT FOUND;3;3
2015;KNA;KIA;Avella;4;4
2015;kna;KIA;Cadenza;7;22
2015;KNA;KIA;Carnival;2;3
2015;kna;KIA;Cerato;2;2
2015;kna;KIA;Cerato/Forte;40;70
2015;kna;KIA;Cerato/Forte/Cerato Koup/Forte Koup;2;2
2015;KNA;KIA;Cerato/Forte/Cerato Koup/Shuma Koup;40;55
2015;kna;KIA;Clarus;1;1
2015;KNA;KIA;Credos II;13;15
2015;KNA;KIA;Enterprise;1;1
2015;kna;KIA;Forte/Forte Koup;2;3
2015;kna;KIA;K5;11;22
2015;KNA;KIA;K7;3;4
2015;kna;KIA;Lotze;3;3
2015;kna;KIA;Mohave/Borrego;9;17
2015;KNA;KIA;Morning;11;18
2015;KNA;KIA;Morning/Picanto;13;21
2015;kna;KIA;New Potentia;1;1
2015;kna;KIA;Optima;23;45
2015;kna;KIA;Picanto;2;2
2015;kna;KIA;Quoris;1;1
2015;kna;KIA;Rio;7;16
2015;kna;KIA;Rondo/Carens;6;11
2015;KNA;KIA;Sephia II;1;1
2015;kna;KIA;Sorento;55;106
2015;kna;KIA;Soul;19;41
2015;KNA;KIA;Spectra/Shuma;1;1
2015;kna;KIA;Sportage;31;66
2015;kna;KIA;Sportage R;2;2
2015;kna;NOT FOUND;NOT FOUND;16;38
2015;knb;KIA;Retona;1;2
2015;knc;KIA;Bongo Frontier;1;1
2015;knc;KIA;Bongo III;4;5
2015;KNC;KIA;K2500/K2700/K3000/K3000S/K4000S;1;1
2015;knc;NOT FOUND;NOT FOUND;1;1
2015;knd;KIA;Sorento;4;15
2015;knd;KIA;Sportage;5;11
2015;kne;KIA;Carens II;7;9
2015;KNE;KIA;Carnival/Sedona;4;6
2015;KNE;KIA;Cerato;7;21
2015;KNE;KIA;Clarus;1;1
2015;kne;KIA;Opirus;1;2
2015;KNE;KIA;Optima/Magentis;3;3
2015;KNE;KIA;Picanto;5;9
2015;kne;KIA;Rio;7;11
2015;KNE;KIA;Sephia;1;9
2015;kne;KIA;Sephia/Mentor;1;1
2015;KNE;KIA;Sorento;5;5
2015;kne;KIA;Spectra/Sephia ll/Shuma ll/Mentor II;3;4
2015;kne;KIA;Sportage;1;1
2015;KNE;NOT FOUND;NOT FOUND;4;7
2015;KNH;KIA;Pregio/Besta;5;7
2015;knh;NOT FOUND;NOT FOUND;1;1
2015;knm;NISSAN;ALMERA;53;104
2015;KNM;NOT FOUND;NOT FOUND;9;31
2015;knr;NOT FOUND;NOT FOUND;1;1
2015;KNV;NOT FOUND;NOT FOUND;1;1
2015;KPA;NOT FOUND;NOT FOUND;3;6
2015;Kpa;SSANGYONG;ACTYON SPORTS;6;9
2015;kpa;SSANGYONG;ACTYON SPORTS(II);12;33
2015;KPA;SSANGYONG;ISTANA;1;1
2015;KPA;SSANGYONG;KORANDO;4;6
2015;KPA;SSANGYONG;MUSSO SPORTS;1;3
2015;kpb;NOT FOUND;NOT FOUND;7;9
2015;KPB;SSANGYONG;ACTYON;1;2
2015;kpb;SSANGYONG;CHAIRMAN;1;1
2015;kpb;SSANGYONG;KORANDO;13;23
2015;kpb;SSANGYONG;KYRON;3;3
2015;kpb;SSANGYONG;MUSSO;5;6
2015;KPB;SSANGYONG;REXTON;13;30
2015;KPD;NOT FOUND;NOT FOUND;1;2
2015;kpd;SSANGYONG;ISTANA;3;5
2015;KPD;SSANGYONG;MUSSO;1;1
2015;kph;NOT FOUND;NOT FOUND;1;1
2015;kpt;NOT FOUND;NOT FOUND;5;12
2015;kpt;SSANGYONG;ACTYON;12;24
2015;KPT;SSANGYONG;CHAIRMAN W;4;12
2015;kpt;SSANGYONG;KORANDO C;24;53
2015;kpt;SSANGYONG;KYRON;64;105
2015;KPT;SSANGYONG;MUSSO;6;8
2015;kpt;SSANGYONG;REXTON;10;14
2015;KPT;SSANGYONG;RODIUS/STAVIC;1;2
2015;krt;NOT FOUND;NOT FOUND;3;3
2015;kw8;NOT FOUND;NOT FOUND;1;2
2015;L6T;NOT FOUND;NOT FOUND;1;1
2015;LAC;NOT FOUND;NOT FOUND;1;2
2015;lb3;NOT FOUND;NOT FOUND;1;1
2015;lcr;NOT FOUND;NOT FOUND;1;1
2015;Le2;NOT FOUND;NOT FOUND;1;4
2015;LE4;NOT FOUND;NOT FOUND;1;1
2015;LFN;NOT FOUND;NOT FOUND;1;1
2015;lfp;NOT FOUND;NOT FOUND;5;7
2015;LFW;NOT FOUND;NOT FOUND;1;1
2015;LGJ;NOT FOUND;NOT FOUND;1;1
2015;LGW;NOT FOUND;NOT FOUND;10;12
2015;LGX;NOT FOUND;NOT FOUND;3;3
2015;lh1;NOT FOUND;NOT FOUND;1;1
2015;LJ1;NOT FOUND;NOT FOUND;2;3
2015;lj4;NOT FOUND;NOT FOUND;1;1
2015;ljn;NOT FOUND;NOT FOUND;1;1
2015;LMY;NOT FOUND;NOT FOUND;1;1
2015;LN1;NOT FOUND;NOT FOUND;1;1
2015;LNI;NOT FOUND;NOT FOUND;1;1
2015;lnj;NOT FOUND;NOT FOUND;6;10
2015;lnk;NOT FOUND;NOT FOUND;1;1
2015;LNV;NOT FOUND;NOT FOUND;6;9
2015;LNY;NOT FOUND;NOT FOUND;5;7
2015;ls5;NOT FOUND;NOT FOUND;1;2
2015;lsj;NOT FOUND;NOT FOUND;4;4
2015;lsv;NOT FOUND;NOT FOUND;12;18
2015;LTA;NOT FOUND;NOT FOUND;3;5
2015;ltm;NOT FOUND;NOT FOUND;1;2
2015;LVB;NOT FOUND;NOT FOUND;1;1
2015;LVV;NOT FOUND;NOT FOUND;10;11
2015;lwl;NOT FOUND;NOT FOUND;10;15
2015;LXG;NOT FOUND;NOT FOUND;1;1
2015;LZF;NOT FOUND;NOT FOUND;2;2
2015;LZW;NOT FOUND;NOT FOUND;3;3
2015;MA1;NOT FOUND;NOT FOUND;1;3
2015;MD0;NOT FOUND;NOT FOUND;1;1
2015;mf0;NOT FOUND;NOT FOUND;1;1
2015;MHF;NOT FOUND;NOT FOUND;1;1
2015;MHF;TOYOTA;FORTUNER;11;13
2015;mhf;TOYOTA;INNOVA/KIJANG INNOVA;1;1
2015;MHS;NOT FOUND;NOT FOUND;1;1
2015;MKJ;NOT FOUND;NOT FOUND;1;1
2015;mll;NOT FOUND;NOT FOUND;1;1
2015;MMB;MITSUBISHI;L200;14;18
2015;MMB;MITSUBISHI;L200,L200 SPORTERO;13;19
2015;mmb;NOT FOUND;NOT FOUND;7;9
2015;MMC;MITSUBISHI;L200;21;35
2015;mmc;MITSUBISHI;PAJERO/MONTERO SPORT;15;35
2015;mmc;NOT FOUND;NOT FOUND;6;10
2015;MMG;NOT FOUND;NOT FOUND;2;6
2015;mmm;NOT FOUND;NOT FOUND;1;1
2015;mnc;FORD;Ranger ET 2006-2009;2;2
2015;mnf;NOT FOUND;NOT FOUND;1;2
2015;mnt;NISSAN;NAVARA;1;1
2015;mnt;NOT FOUND;NOT FOUND;1;1
2015;MPA;ISUZU;TFR/TFS-LHD;4;6
2015;mr0;NOT FOUND;NOT FOUND;2;3
2015;MR0;TOYOTA;HILUX;48;88
2015;MR1;NOT FOUND;NOT FOUND;2;3
2015;mr1;TOYOTA;FORTUNER;9;14
2015;mrc;NOT FOUND;NOT FOUND;1;1
2015;mro;NOT FOUND;NOT FOUND;3;7
2015;MRO;TOYOTA;HILUX;28;54
2015;mv1;NOT FOUND;NOT FOUND;1;1
2015;MX1;NOT FOUND;NOT FOUND;4;11
2015;mx1;TOYOTA;FORTUNER;5;5
2015;mx2;NOT FOUND;NOT FOUND;2;3
2015;naa;NOT FOUND;NOT FOUND;6;7
2015;NLa;HONDA;CIVIC;2;4
2015;nla;NOT FOUND;NOT FOUND;3;6
2015;NLH;HYUNDAI;ACCENT 06 (TURKEY PLANT-EUR): JAN.2007- (2006-);6;13
2015;nlh;HYUNDAI;ACCENT 06 (TURKEY PLANT-TURKEY): -DEC.2006 (2006-);1;3
2015;nlh;HYUNDAI;MATRIX/LAVITA 08 (TURKEY PLANT-EUR) (2008-);1;2
2015;NLH;NOT FOUND;NOT FOUND;1;1
2015;NLJ;HYUNDAI;H-1 02 (TURKEY PLANT-EUR): -DEC.2006 (2002-);1;1
2015;nlj;HYUNDAI;H-1 02 (TURKEY PLANT-EUR): JAN.2007- (2002-2007);1;1
2015;nlj;HYUNDAI;H-1 02 (TURKEY PLANT-MES) (2002-);1;4
2015;NLT;NOT FOUND;NOT FOUND;5;6
2015;nm0;FORD;Transit TT9 2006-2014;3;5
2015;NMA;NOT FOUND;NOT FOUND;1;2
2015;NMB;NOT FOUND;NOT FOUND;3;14
2015;nmi;NOT FOUND;NOT FOUND;1;1
2015;NMO;FORD;Transit GY (Turkey) 2000-2006;2;4
2015;NMO;FORD;Transit TT9 2006-2014;3;4
2015;NMT;NOT FOUND;NOT FOUND;3;7
2015;nmt;TOYOTA;AURIS/HYBRID;1;1
2015;NMT;TOYOTA;COROLLA;47;102
2015;NMT;TOYOTA;COROLLA SED/WG;34;64
2015;NMT;TOYOTA;COROLLA VERSO;9;10
2015;pl1;NOT FOUND;NOT FOUND;2;2
2015;rum;MAZDA;Mazda CX-5;2;2
2015;RUM;MAZDA;MAZDA6;2;2
2015;rut;TOYOTA;LAND CRUISER PRADO;3;6
2015;s1n;NOT FOUND;NOT FOUND;1;1
2015;sah;HONDA;CONCERTO;4;9
2015;saj;JAGUAR;S-TYPE;8;9
2015;saj;JAGUAR;XJ Range (From (V) V00001;2;2
2015;saj;JAGUAR;XJ6 (2.9, 3.2, 3.6, 4.0) From (V)500001 Up to (V)667828;1;1
2015;saj;JAGUAR;X-Type;4;7
2015;saj;NOT FOUND;NOT FOUND;1;1
2015;SAL;LAND ROVER;Defender 1987-2006;1;1
2015;SAL;LAND ROVER;Discovery Series II 1998-2004;5;5
2015;sal;LAND ROVER;Freelander 1996-2006;24;33
